screen_name,text,date,favorite_count,retweet_count,location
samzusterka,@Xiaomi_Polska #RedmiNote8T vs. @SamsungPolska #A50 https://t.co/cc9EDTTI1G,2019-11-14 18:29:21,0,0,"Warszawa, Polska"
TECHNOSenior1,"RT @TechnoSeniorPL: Aparat w #RedmiNote8T
@Xiaomi_Polska https://t.co/fddgtcPKop",2019-11-14 18:27:08,0,1,"Śląskie, Polska"
TECHNOSenior1,"RT @TechnoSeniorPL: Nowa gwiazda @Xiaomi_Polska  #RedmiNote8T

#xiaomi
@TECHNOSenior1 https://t.co/T1pBw1H8eP",2019-11-14 18:27:05,0,1,"Śląskie, Polska"
TechnoSeniorPL,"Aparat w #RedmiNote8T
@Xiaomi_Polska https://t.co/fddgtcPKop",2019-11-14 18:26:16,2,1,
TechnoSeniorPL,"Nowa gwiazda @Xiaomi_Polska  #RedmiNote8T

#xiaomi
@TECHNOSenior1 https://t.co/T1pBw1H8eP",2019-11-14 18:25:14,2,1,
somsaha420,RT @XiaomiUK: Capture both epic moments and everyday moments with #RedmiNote8T - coming soon to the UK.,2019-11-14 17:30:34,0,3,"Siliguri, India"
wodoodporny,@TymekNowak @Xiaomi_Polska #RedmiNote8T? 🤔,2019-11-14 15:12:25,1,0,
TabTechGER,"Eine Sache, die ich nicht verstehe:

Xiaomi, bzw. Redmi bieten in Europa sowohl das #RedmiNote8 als auch das… https://t.co/xt6B8vf19e",2019-11-14 14:27:00,3,0,"Hamburg, Deutschland"
XiaomiUK,Capture both epic moments and everyday moments with #RedmiNote8T - coming soon to the UK.,2019-11-14 11:45:57,36,3,United Kingdom
chinechina,RT @ba_tix: Merci @LeCafeDuGeek que le test commence #RedmiNote8T https://t.co/RBVR4sbbD6,2019-11-14 11:30:16,0,1,
tech_touch,"Xiaomi Redmi Note 8T: чудо-телефон по низкой цене https://t.co/qIgUMgqZ7P
#Xiaomi #RedmiNote8T",2019-11-14 11:29:10,0,0,
